lambda2,rho,trial,active_rms_rad,max_closure_norm,y_even_rmse_m,y_odd_nl_rmse_m,y_odd_over_rho3_rmse_m
0.75,2.2599999999999998,17,1.13e-05,9.5988072344412869e-14,2.668644754221685e-08,1.4904289149585914e-07,1.2911775017192773e-08
0.75,0.40000000000000002,18,2.0000000000000003e-06,4.2618158992712474e-14,3.7633863850992461e-10,3.1432238187670971e-11,4.9112872168235883e-10
0.75,0.56999999999999995,18,2.8499999999999998e-06,1.8011074226892681e-14,7.6420253004986246e-10,9.0953501858194074e-11,4.9112818442486537e-10
0.75,0.80000000000000004,18,4.0000000000000007e-06,6.5004344912433254e-14,1.5053540260157261e-09,2.5145937750605915e-10,4.911315966915216e-10
0.75,1.1299999999999999,18,5.6500000000000001e-06,7.4947605303349968e-14,3.0034130088607159e-09,7.0865767428037344e-10,4.9113531615934733e-10
0.75,1.6000000000000001,18,8.0000000000000013e-06,8.7747222817909149e-14,6.0214030831591876e-09,2.0117419102387536e-09,4.9114792730438308e-10
0.75,2.2599999999999998,18,1.13e-05,1.7571298569037794e-14,1.2013603075637721e-08,5.6696693142748669e-09,4.9117065478988361e-10
0.75,0.40000000000000002,19,2.0000000000000003e-06,6.5843543172013935e-14,5.0757835402351011e-10,1.5059765081955871e-10,2.3530882940556043e-09
0.75,0.56999999999999995,19,2.8499999999999998e-06,4.0045104029691811e-14,1.0306998750574209e-09,4.3577686055644904e-10,2.3530957463643286e-09
0.75,0.80000000000000004,19,4.0000000000000007e-06,3.3895360210769644e-14,2.0303059059390581e-09,1.2048006158906189e-09,2.3531262029113645e-09
0.75,1.1299999999999999,19,5.6500000000000001e-06,1.5018656380178233e-14,4.0507555217349845e-09,3.3953835996712596e-09,2.3531711547471933e-09
0.75,1.6000000000000001,19,8.0000000000000013e-06,9.7019867124909414e-14,8.1210974072845942e-09,9.638993365814057e-09,2.3532698647006969e-09
0.75,2.2599999999999998,19,1.13e-05,2.9989927533571425e-14,1.6202532268061942e-08,2.71664616663421e-08,2.353465083296149e-09
0.75,0.40000000000000002,20,2.0000000000000003e-06,1.7028099429258484e-14,6.2000006273357487e-10,3.6148373458877173e-10,5.6481833529495566e-09
0.75,0.56999999999999995,20,2.8499999999999998e-06,9.1890268445223719e-14,1.2589867246280607e-09,1.0460166789569835e-09,5.6482517101455443e-09
0.75,0.80000000000000004,20,4.0000000000000007e-06,7.8143774173257657e-14,2.4799937344569634e-09,2.8919793281387645e-09,5.6483971252710232e-09
0.75,1.1299999999999999,20,5.6500000000000001e-06,7.6761928032297959e-14,4.9479633507534844e-09,8.150446998582145e-09,5.6486686150031142e-09
0.75,1.6000000000000001,20,8.0000000000000013e-06,8.6912236599499938e-14,9.9199056046982901e-09,2.3139240822132005e-08,5.6492287163408206e-09
0.75,2.2599999999999998,20,1.13e-05,6.6857498516754217e-14,1.9791558722006319e-08,6.5222895113471635e-08,5.6503422553265808e-09
0.75,0.40000000000000002,21,2.0000000000000003e-06,9.5989040726314092e-14,4.0346325846055051e-10,3.8614372720526447e-10,6.0334957375822557e-09
0.75,0.56999999999999995,21,2.8499999999999998e-06,8.6618656842026019e-14,8.192861822483495e-10,1.1173688718691858e-09,6.0335372928198475e-09
0.75,0.80000000000000004,21,4.0000000000000007e-06,3.9390461527425341e-14,1.6138681274018276e-09,3.0892121494368072e-09,6.0336174793687624e-09
0.75,1.1299999999999999,21,5.6500000000000001e-06,3.756800416594705e-14,3.2199617158754483e-09,8.7061477191246369e-09,6.0337970895529201e-09
0.75,1.6000000000000001,21,8.0000000000000013e-06,5.4292210199308486e-14,6.4557331588289265e-09,2.4715913723138017e-08,6.034158623812991e-09
0.75,2.2599999999999998,21,1.13e-05,1.5035767841589804e-14,1.2880888136948573e-08,6.9661641416591821e-08,6.0348764860374521e-09
0.75,0.40000000000000002,22,2.0000000000000003e-06,5.0396001842232986e-14,6.800092703941386e-10,1.1183321663238327e-09,1.7473940098809883e-08
0.75,0.56999999999999995,22,2.8499999999999998e-06,6.2319406301514578e-14,1.3808418052994132e-09,3.2360838771867345e-09,1.747411552913304e-08
0.75,0.80000000000000004,22,4.0000000000000007e-06,1.7331705230090092e-14,2.7200445689335073e-09,8.9469917531395165e-09,1.7474593267850613e-08
0.75,1.1299999999999999,22,5.6500000000000001e-06,7.8720126844201196e-14,5.4269212941264586e-09,2.5215347199530502e-08,1.7475500468523056e-08
0.75,1.6000000000000001,22,8.0000000000000013e-06,2.1987419531931272e-14,1.0880222175564306e-08,7.1587139893718696e-08,1.7477329075614913e-08
0.75,2.2599999999999998,22,1.13e-05,6.4230274823778435e-14,2.1707846568688953e-08,2.0178583339783452e-07,1.7480963072713663e-08
0.75,0.40000000000000002,23,2.0000000000000003e-06,6.0377116203866112e-14,3.516171523328754e-10,1.7327430802701623e-10,2.707411062922128e-09
0.75,0.56999999999999995,23,2.8499999999999998e-06,9.8013278170888878e-15,7.1400503109551664e-10,5.0139644954374677e-10,2.7074265741348044e-09
0.75,0.80000000000000004,23,4.0000000000000007e-06,7.0520736896379244e-14,1.4064836201698585e-09,1.3862172044563503e-09,2.7074554774538084e-09
0.75,1.1299999999999999,23,5.6500000000000001e-06,9.5902403389877933e-14,2.8061921944600915e-09,3.9066500051190849e-09,2.707504420009943e-09
0.75,1.6000000000000001,23,8.0000000000000013e-06,3.9719386839835605e-14,5.6261673203984615e-09,1.1090379040767661e-08,2.7076120704999168e-09
0.75,2.2599999999999998,23,1.13e-05,7.5246978861684691e-14,1.1225705665396957e-08,3.1256910830356124e-08,2.7078258904097222e-09
0.75,0.40000000000000002,24,2.0000000000000003e-06,4.0756895166758347e-14,4.2572924360171919e-10,2.0096777154743635e-11,3.1401214304286924e-10
0.75,0.56999999999999995,24,2.8499999999999998e-06,2.4090419980352849e-14,8.6449628842195309e-10,5.8151474776960867e-11,3.1400471279670871e-10
0.75,0.80000000000000004,24,4.0000000000000007e-06,3.9217297829846517e-14,1.7029165960758689e-09,1.6076987939680885e-10,3.1400367069689218e-10
0.75,1.1299999999999999,24,5.6500000000000001e-06,1.6448930760295093e-14,3.3975837879173345e-09,4.5307934958225714e-10,3.1400671675265616e-10
0.75,1.6000000000000001,24,8.0000000000000013e-06,1.1634147243610485e-14,6.8116606630830941e-09,1.2861971586413626e-09,3.1401297818392633e-10
0.75,2.2599999999999998,24,1.13e-05,2.420951494693932e-14,1.3590312732072562e-08,3.6248484593033006e-09,3.1402522661902601e-10
0.75,0.40000000000000002,25,2.0000000000000003e-06,3.0898480939843034e-14,7.088285321238101e-10,1.4057148961200494e-10,2.1964295251875767e-09
0.75,0.56999999999999995,25,2.8499999999999998e-06,4.3762629260283287e-14,1.4393610368155273e-09,4.0676552567048024e-10,2.1964411488041142e-09
0.75,0.80000000000000004,25,4.0000000000000007e-06,9.5958107095710773e-14,2.8352960711100751e-09,1.1245854882381583e-09,2.1964560317151524e-09
0.75,1.1299999999999999,25,5.6500000000000001e-06,1.8627497200300699e-14,5.6568166120675908e-09,3.169289268475168e-09,2.1964764418216747e-09
0.75,1.6000000000000001,25,8.0000000000000013e-06,5.1685838761557435e-14,1.1340924447721553e-08,8.9969753396127033e-09,2.1965271825226319e-09
0.75,2.2599999999999998,25,1.13e-05,8.5651652293815358e-14,2.2626220447727025e-08,2.5356060873144248e-08,2.1966277628569694e-09
0.75,0.40000000000000002,26,2.0000000000000003e-06,8.7497118219451708e-14,1.062461715747173e-09,5.641519030331354e-11,8.8148734848927383e-10
0.75,0.56999999999999995,26,2.8499999999999998e-06,1.6237843435142118e-14,2.1574627023965624e-09,1.6324508759583957e-10,8.8148627429675852e-10
0.75,0.80000000000000004,26,4.0000000000000007e-06,2.9181685944248942e-14,4.249854631779983e-09,4.5132022175467879e-10,8.8148480811460678e-10
0.75,1.1299999999999999,26,5.6500000000000001e-06,4.4671826003503457e-14,8.4791469454833266e-09,1.2718872108577197e-09,8.8148163788386851e-10
0.75,1.6000000000000001,26,8.0000000000000013e-06,5.6485500672148306e-14,1.6999555773877048e-08,3.6105223193505913e-09,8.8147517562270276e-10
0.75,2.2599999999999998,26,1.13e-05,7.1915521832586231e-14,3.3917131018346493e-08,1.0174875635472407e-08,8.8146240128994051e-10
0.75,0.40000000000000002,27,2.0000000000000003e-06,7.0312436578031248e-14,5.6217351644475332e-10,4.222291010650007e-11,6.597329704140634e-10
0.75,0.56999999999999995,27,2.8499999999999998e-06,7.1630028111910801e-14,1.1415638836216877e-09,1.2217800288926466e-10,6.5973337485361043e-10
0.75,0.80000000000000004,27,4.0000000000000007e-06,9.9924339422564602e-14,2.2486961824147667e-09,3.3778318527743914e-10,6.5973278374499812e-10
0.75,1.1299999999999999,27,5.6500000000000001e-06,4.2751133601962218e-14,4.4865056270279424e-09,9.5192657430940178e-10,6.597328668015819e-10
0.75,1.6000000000000001,27,8.0000000000000013e-06,4.9435307954273735e-14,8.994817267347775e-09,2.7022652833865205e-09,6.5973273520178713e-10
0.75,2.2599999999999998,27,1.13e-05,3.0682563228290168e-14,1.7946151292773824e-08,7.6154080223957696e-09,6.5973247071653176e-10
0.75,0.40000000000000002,28,2.0000000000000003e-06,3.6132676320763463e-14,8.7934322200405499e-10,1.2893450453486453e-09,2.0146016333572578e-08
0.75,0.56999999999999995,28,2.8499999999999998e-06,8.0710187092448341e-14,1.7856329555012863e-09,3.7309696845891916e-09,2.0146386119287403e-08
0.75,0.80000000000000004,28,4.0000000000000007e-06,9.0479050593375875e-14,3.5174651170459139e-09,1.0315313054361435e-08,2.0147095809299673e-08
0.75,1.1299999999999999,28,5.6500000000000001e-06,9.6723098571002339e-14,7.0181367117608144e-09,2.9072249321436176e-08,2.0148527109998973e-08
0.75,1.6000000000000001,28,8.0000000000000013e-06,6.5615163197500462e-14,1.4071336338752352e-08,8.2540179690430171e-08,2.0151411057233925e-08
0.75,2.2599999999999998,28,1.13e-05,2.5924696024814865e-14,2.8078421798750461e-08,2.3267744234217593e-07,2.0157142396700528e-08
0.75,0.40000000000000002,29,2.0000000000000003e-06,3.1829586494409365e-14,8.6223077388635296e-10,2.7773088768491173e-10,4.3395451200767447e-09
0.75,0.56999999999999995,29,2.8499999999999998e-06,2.3790581196659198e-14,1.750868999582241e-09,8.0365892477053551e-10,4.3395750636932046e-09
0.75,0.80000000000000004,29,4.0000000000000007e-06,8.6447389466670078e-14,3.4489348100795468e-09,2.2218985250278002e-09,4.3396455566949209e-09
0.75,1.1299999999999999,29,5.6500000000000001e-06,3.4130295426179131e-14,6.8811902097232649e-09,6.2618411194601798e-09,4.339770003999026e-09
0.75,1.6000000000000001,29,8.0000000000000013e-06,4.5202976660530023e-14,1.3795910055001118e-08,1.7776769050026332e-08,4.3400315063540843e-09
0.75,2.2599999999999998,29,1.13e-05,2.7198155190612626e-14,2.7525461927465477e-08,5.0103738246067497e-08,4.3405504902695341e-09
0.75,0.40000000000000002,30,2.0000000000000003e-06,4.2517390352117293e-14,6.6483363631822204e-10,1.5731211088129326e-10,2.4580017325202064e-09
0.75,0.56999999999999995,30,2.8499999999999998e-06,5.1923226669175428e-15,1.3500269006854449e-09,4.5520630262370764e-10,2.4580103061331029e-09
0.75,0.80000000000000004,30,4.0000000000000007e-06,1.3618182457936126e-14,2.6593304587949386e-09,1.2585152122723577e-09,2.4580375239694479e-09
0.75,1.1299999999999999,30,5.6500000000000001e-06,9.7807425038133932e-14,5.3057697620907111e-09,3.5467697024433398e-09,2.4580893178399713e-09
0.75,1.6000000000000001,30,8.0000000000000013e-06,9.1436385396152833e-14,1.0637259398854816e-08,1.0068781477435787e-08,2.4581986028895958e-09
0.75,2.2599999999999998,30,1.13e-05,3.7407214021678445e-14,2.1222835048737837e-08,2.8377851438223963e-08,2.4584093180441826e-09
0.75,0.40000000000000002,31,2.0000000000000003e-06,7.6504400300342715e-14,7.0799839123032735e-10,1.886545126173215e-09,2.9477267596456476e-08
0.75,0.56999999999999995,31,2.8499999999999998e-06,5.0111231460393512e-14,1.4376784328545779e-09,5.4590750576289695e-09,2.9477761349667484e-08
0.75,0.80000000000000004,31,4.0000000000000007e-06,3.1583499048622916e-14,2.8319894964464934e-09,1.5093132272164657e-08,2.9478773969071587e-08
0.75,1.1299999999999999,31,5.6500000000000001e-06,4.2184164381327932e-14,5.6502546813026024e-09,4.2537784716583604e-08,2.9480818600761955e-08
0.75,1.6000000000000001,31,8.0000000000000013e-06,3.0685692708555533e-14,1.1327906257447783e-08,1.2077031869137058e-07,2.948494108676039e-08
0.75,2.2599999999999998,31,1.13e-05,5.4503964291153976e-14,2.2600806487991853e-08,3.4044441342256331e-07,2.9493131996130307e-08
0.75,0.40000000000000002,32,2.0000000000000003e-06,1.2961015522671122e-14,2.8828817264018511e-09,2.0105848502047055e-09,3.1415388284448518e-08
0.75,0.56999999999999995,32,2.8499999999999998e-06,5.3389975439923801e-14,5.8541439482968709e-09,5.8180671794368097e-09,3.1416237003757221e-08
0.75,0.80000000000000004,32,4.0000000000000007e-06,7.8345352872953824e-14,1.1532056046938672e-08,1.6085929590159538e-08,3.141783123078034e-08
0.75,1.1299999999999999,32,5.6500000000000001e-06,1.7870289319576687e-14,2.30096529348664e-08,4.5337358669493444e-08,3.1421063783134526e-08
0.75,1.6000000000000001,32,8.0000000000000013e-06,9.1720563336998317e-14,4.6136684960040473e-08,1.287273590913409e-07,3.1427577903159391e-08
0.75,2.2599999999999998,32,1.13e-05,1.7324598570346619e-14,9.2072321125967595e-08,3.6292347796229686e-07,3.1440521912019445e-08
0.75,0.40000000000000002,33,2.0000000000000003e-06,9.0430517835840413e-14,6.285275338899573e-10,5.6894091556568404e-11,8.8897018057138106e-10
0.75,0.56999999999999995,33,2.8499999999999998e-06,1.61191064101947e-14,1.2763039770131192e-09,1.6463262202987635e-10,8.8897864406255303e-10
0.75,0.80000000000000004,33,4.0000000000000007e-06,2.6915379379900786e-14,2.5141111125520829e-09,4.5515890285932874e-10,8.8898223214712623e-10
0.75,1.1299999999999999,33,5.6500000000000001e-06,8.1966700446349886e-14,5.0160479974050216e-09,1.2827219970746635e-09,8.8899068822976547e-10
0.75,1.6000000000000001,33,8.0000000000000013e-06,9.5756130499730714e-14,1.0056465312436269e-08,3.6413843324285896e-09,8.8900984678432344e-10
0.75,2.2599999999999998,33,1.13e-05,2.6293138521738536e-14,2.0064285619986909e-08,1.0262474214098043e-08,8.890511774314146e-10
0.75,0.40000000000000002,34,2.0000000000000003e-06,4.3223233750352385e-14,1.8535420000736199e-09,7.0286532667137254e-11,1.0982270729240194e-09
0.75,0.56999999999999995,34,2.8499999999999998e-06,7.4200014350479098e-14,3.7638500146550977e-09,2.0338425603565058e-10,1.0982286373440173e-09
0.75,0.80000000000000004,34,4.0000000000000007e-06,9.1699253035450051e-14,7.4141770333528839e-09,5.6229174063454092e-10,1.0982260559268374e-09
0.75,1.1299999999999999,34,5.6500000000000001e-06,1.2041167351613362e-14,1.4792464323719601e-08,1.5846276150099296e-09,1.0982264257323497e-09
0.75,1.6000000000000001,34,8.0000000000000013e-06,4.1314267383165946e-14,2.9656845070801501e-08,4.4983398410558995e-09,1.0982275002577876e-09
0.75,2.2599999999999998,34,1.13e-05,2.3293537725338173e-14,5.9170401760488771e-08,1.2677054343024611e-08,1.0982293212045467e-09
0.75,0.40000000000000002,35,2.0000000000000003e-06,9.4098153213315621e-14,7.3706731112115805e-10,6.1265119781671263e-10,9.5726749658861332e-09
0.75,0.56999999999999995,35,2.8499999999999998e-06,5.4902843567824785e-14,1.4966939569071376e-09,1.7728125814234206e-09,9.5727839682030149e-09
0.75,0.80000000000000004,35,4.0000000000000007e-06,3.9131291592066395e-14,2.9482029475240002e-09,4.901356522893292e-09,9.5729619587759589e-09
0.75,1.1299999999999999,35,5.6500000000000001e-06,9.7439718593147102e-14,5.8819465593802138e-09,1.3813351359333102e-08,9.5733454011846351e-09
0.75,1.6000000000000001,35,8.0000000000000013e-06,3.1224370930346227e-14,1.1791728490869203e-08,3.9215586865673858e-08,9.5741178871274051e-09
0.75,2.2599999999999998,35,1.13e-05,4.4200503275915683e-14,2.3523475104362699e-08,1.1053344156083641e-07,9.5756524513562338e-09
0.75,0.40000000000000002,36,2.0000000000000003e-06,2.2812207368559298e-14,1.0195534705221718e-09,1.050518765511563e-10,1.6414355711118168e-09
0.75,0.56999999999999995,36,2.8499999999999998e-06,9.3706060539909191e-14,2.0703314283271399e-09,3.0398226346891043e-10,1.6414349541770502e-09
0.75,0.80000000000000004,36,4.0000000000000007e-06,4.9557794635662134e-14,4.0782175220764613e-09,8.4041494497971877e-10,1.6414354394135128e-09
0.75,1.1299999999999999,36,5.6500000000000001e-06,7.0193826810994242e-14,8.1366935190806863e-09,2.3684149187436947e-09,1.6414303437762332e-09
0.75,1.6000000000000001,36,8.0000000000000013e-06,3.3249756056583816e-14,1.6312940080550424e-08,6.7232788402497661e-09,1.6414254981078527e-09
0.75,2.2599999999999998,36,1.13e-05,2.69520958226473e-14,3.2547043331540565e-08,1.8947151297764281e-08,1.6414157852019485e-09
0.75,0.40000000000000002,37,2.0000000000000003e-06,1.8555311410424886e-14,1.9088967099270364e-09,1.9756953168609562e-10,3.0870239325952435e-09
0.75,0.56999999999999995,37,2.8499999999999998e-06,2.9067210877887967e-14,3.876254648314332e-09,5.7169782436529297e-10,3.0870379785698868e-09
0.75,0.80000000000000004,37,4.0000000000000007e-06,3.3233350222247541e-14,7.6355944546922783e-09,1.5805729811629279e-09,3.0870566038338428e-09
0.75,1.1299999999999999,37,5.6500000000000001e-06,9.5956575107676201e-14,1.5234221968156267e-08,4.4543854836630888e-09,3.0871125823001159e-09
0.75,1.6000000000000001,37,8.0000000000000013e-06,8.0311604214855622e-14,3.0542490470594757e-08,1.2645242136790624e-08,3.0872173185523976e-09
0.75,2.2599999999999998,37,1.13e-05,8.2968296987722178e-14,6.0937344093024324e-08,3.5638688503490293e-08,3.0874248563385249e-09
0.75,0.40000000000000002,38,2.0000000000000003e-06,6.7246966897683364e-15,9.5337498678075583e-10,6.9078836632307209e-11,1.0793568223797998e-09
0.75,0.56999999999999995,38,2.8499999999999998e-06,2.3102430786345646e-14,1.9359456222719356e-09,1.9988929903576185e-10,1.0793566659418113e-09
0.75,0.80000000000000004,38,4.0000000000000007e-06,6.6625855681740408e-14,3.8134919672808978e-09,5.5263031865690039e-10,1.0793560911267584e-09
0.75,1.1299999999999999,38,5.6500000000000001e-06,9.8242453602390936e-14,7.6084915356433389e-09,1.5573977384364517e-09,1.0793547553542992e-09
0.75,1.6000000000000001,38,8.0000000000000013e-06,5.3494252830502347e-14,1.5253841752186202e-08,4.4210252583841175e-09,1.0793518697226847e-09
0.75,2.2599999999999998,38,1.13e-05,7.8323540982013202e-14,3.0433464122284354e-08,1.2459083367137785e-08,1.0793462186782728e-09
0.75,0.40000000000000002,39,2.0000000000000003e-06,2.2401560641749152e-14,6.4763924812590602e-10,2.6210312371200756e-11,4.095361308000117e-10
0.75,0.56999999999999995,39,2.8499999999999998e-06,4.7249458313038723e-14,1.3151126653843358e-09,7.5843252984554745e-11,4.0953628368542416e-10
0.75,0.80000000000000004,39,4.0000000000000007e-06,2.0663927192516746e-14,2.590559353207667e-09,2.0968279973225315e-10,4.0953671822705683e-10
0.75,1.1299999999999999,39,5.6500000000000001e-06,8.3030711970821968e-15,5.1685790580019538e-09,5.9092008515681765e-10,4.0953726091108228e-10
0.75,1.6000000000000001,39,8.0000000000000013e-06,8.1311820621413765e-14,1.0362286952901293e-08,1.6774706117651728e-09,4.0953872357548158e-10
0.75,2.2599999999999998,39,1.13e-05,4.7928045834020102e-14,2.0674510839589123e-08,4.727410361219882e-09,4.0954156474958747e-10
0.75,0.40000000000000002,40,2.0000000000000003e-06,9.1997148850187755e-14,4.3115441694690619e-10,7.6285775460789149e-10,1.1919652415748301e-08
0.75,0.56999999999999995,40,2.8499999999999998e-06,2.0389444348947792e-14,8.755209037234197e-10,2.2074687915955274e-09,1.1919828457854928e-08
