sample_id,scenario,rho,trial_id,active_rms_rad,global_rms_rad,maximum_abs_kick_rad,converged,newton_iterations,closure_norm,x_rmse_m,x_max_abs_m,y_rmse_m,y_max_abs_m
7076,vertical,0.28000000000000003,476,1.4000000000000001e-06,1.0023501795046188e-06,3.7516269286257656e-06,true,3,3.5457820767905204e-15,1.5309956897720946e-08,4.3430730986386556e-08,2.4007297745651714e-10,1.8155904098942147e-09
7077,vertical,0.28000000000000003,477,1.4000000000000004e-06,1.002350179504619e-06,3.6473383170786112e-06,true,2,9.2331532653780115e-16,2.6120712706577825e-08,1.0427403106770539e-07,4.6118994997754579e-10,3.1204446986413115e-09
7078,vertical,0.28000000000000003,478,1.4000000000000001e-06,1.0023501795046188e-06,3.8069373152310073e-06,true,4,1.4289813735143892e-14,6.9172515365129309e-08,1.8146144890353322e-07,9.7064081013019322e-10,6.6621623653981971e-09
7079,vertical,0.28000000000000003,479,1.4000000000000006e-06,1.002350179504619e-06,4.0830380400320378e-06,true,5,1.4353858282160279e-14,1.0109088209536515e-07,3.3237822328821554e-07,7.0548118660931807e-10,4.4094082577925131e-09
7080,vertical,0.28000000000000003,480,1.4000000000000001e-06,1.002350179504619e-06,3.6866364442262451e-06,true,2,7.4456354222984364e-14,6.1192493924339684e-08,1.5513560750607391e-07,8.9575732957027141e-10,8.134005861871671e-09
7081,vertical,0.28000000000000003,481,1.4000000000000001e-06,1.0023501795046188e-06,3.8210843214140576e-06,true,3,3.3552277546419198e-14,4.5096745349504281e-08,1.1662846208931876e-07,8.0559107858572294e-10,5.6144196208373492e-09
7082,vertical,0.28000000000000003,482,1.4000000000000004e-06,1.002350179504619e-06,3.089922552137351e-06,true,2,4.6772547376637217e-14,5.686165646045822e-08,1.3348253248904318e-07,3.6664822118048398e-10,2.9029494896240168e-09
7083,vertical,0.28000000000000003,483,1.4000000000000001e-06,1.0023501795046188e-06,2.7420904709890002e-06,true,6,1.124979398303746e-14,1.1150317935499666e-08,4.2644314952530737e-08,3.6018099926421943e-10,1.5039622180013784e-09
7084,vertical,0.28000000000000003,484,1.4000000000000001e-06,1.0023501795046188e-06,3.101938245375228e-06,true,4,6.0306069732627983e-15,2.6594361016116869e-08,8.5746584119542058e-08,1.96102205616174e-10,1.798146224800401e-09
7085,vertical,0.28000000000000003,485,1.4000000000000001e-06,1.0023501795046185e-06,3.4633454707602167e-06,true,2,4.3627420099985169e-14,8.0584071282579451e-08,2.5494981820920609e-07,9.7582148339121037e-10,8.5196838149875082e-09
7086,vertical,0.28000000000000003,486,1.4000000000000006e-06,1.0023501795046188e-06,4.1815405378257924e-06,true,2,2.1458896039562344e-14,2.5308736519243588e-08,6.8895991103129495e-08,5.4482759508218392e-10,3.848113138251244e-09
7087,vertical,0.28000000000000003,487,1.4000000000000001e-06,1.0023501795046188e-06,3.0521638282650072e-06,true,2,3.6340560799626288e-14,3.1012959944856092e-08,9.2025507460874456e-08,4.7792301406411444e-10,2.5873277683741494e-09
7088,vertical,0.28000000000000003,488,1.4000000000000001e-06,1.002350179504619e-06,3.0942521363159219e-06,true,2,5.5058929485699303e-15,2.5274202049587684e-08,7.9547831377535516e-08,4.1158703094207634e-10,1.2840333895973444e-09
7089,vertical,0.28000000000000003,489,1.4000000000000004e-06,1.0023501795046188e-06,4.7861579903086727e-06,true,3,9.5050325213982939e-15,2.3667291873929869e-08,6.4071490607844894e-08,1.4954584650326416e-10,7.6690342108460402e-10
7090,vertical,0.28000000000000003,490,1.4000000000000001e-06,1.0023501795046188e-06,3.0361702637297088e-06,true,2,2.2347854197033986e-14,2.9726019725227304e-08,1.0281820615395953e-07,5.893412734564102e-10,2.6364834941963733e-09
7091,vertical,0.28000000000000003,491,1.4000000000000004e-06,1.0023501795046188e-06,3.370404571167747e-06,true,2,3.2890356515938551e-14,7.5949216259075605e-08,2.7439755315682157e-07,1.1028832425059819e-09,8.2918730307532731e-09
7092,vertical,0.28000000000000003,492,1.4000000000000001e-06,1.002350179504619e-06,3.7674352242860663e-06,true,5,3.184872545004013e-14,5.2957680920519442e-08,2.1323101906736697e-07,5.4037676591066838e-10,4.4770055293227862e-09
7093,vertical,0.28000000000000003,493,1.4000000000000004e-06,1.002350179504619e-06,3.2184760243267578e-06,true,2,2.944115801023764e-14,8.0718057517947906e-08,2.6054537579332793e-07,6.6047791507723199e-10,5.2280747301876665e-09
7094,vertical,0.28000000000000003,494,1.4000000000000006e-06,1.002350179504619e-06,4.023238682370063e-06,true,4,1.2593657192383872e-14,4.684103677256469e-08,1.2304186768931358e-07,8.7451622610280663e-10,7.1788573353026228e-09
7095,vertical,0.28000000000000003,495,1.4000000000000001e-06,1.0023501795046188e-06,4.833016561462787e-06,true,2,1.3236106231516346e-14,2.9263110927710897e-08,7.0900089523331933e-08,5.3034429827714468e-10,4.006635709514518e-09
7096,vertical,0.28000000000000003,496,1.4000000000000001e-06,1.0023501795046188e-06,3.5094358678102112e-06,true,2,3.6831300089092883e-14,3.2446189352885992e-08,1.2043016326193645e-07,2.981078699146608e-10,2.2325937625326461e-09
7097,vertical,0.28000000000000003,497,1.4000000000000004e-06,1.002350179504619e-06,3.4496457355617022e-06,true,2,7.6464585394743496e-14,3.7950171298816294e-08,1.3203300565020615e-07,6.0224349753711797e-10,2.0064996880670002e-09
7098,vertical,0.28000000000000003,498,1.4000000000000004e-06,1.002350179504619e-06,3.745593945671945e-06,true,2,1.1440021400889564e-14,5.755210674200716e-08,1.7586239170822027e-07,6.2978968706673795e-10,5.4984852023050312e-09
7099,vertical,0.28000000000000003,499,1.3999999999999999e-06,1.0023501795046185e-06,4.4499675525984718e-06,true,2,2.8030817878636387e-14,4.8785677674895924e-08,1.362910566366643e-07,3.5841108346594039e-10,2.0652171331576874e-09
7100,vertical,0.28000000000000003,500,1.4000000000000001e-06,1.0023501795046188e-06,3.727312848943022e-06,true,2,1.1507012224834164e-14,3.7772778872729583e-08,1.0081628942087972e-07,5.6485485546671783e-10,4.6513354515654443e-09
7101,vertical,0.28000000000000003,501,1.4000000000000004e-06,1.0023501795046188e-06,3.9490361965253606e-06,true,2,2.9979348847469281e-14,4.5066508696202516e-08,1.695150249180627e-07,2.7489327444724227e-10,2.5548016680714339e-09
7102,vertical,0.28000000000000003,502,1.3999999999999997e-06,1.0023501795046188e-06,2.8080330466475714e-06,true,2,4.1637973566109171e-15,2.813458165043599e-08,8.7902623548997971e-08,5.9578241018534002e-10,3.9957136366980395e-09
7103,vertical,0.28000000000000003,503,1.3999999999999999e-06,1.0023501795046183e-06,3.6968376666079473e-06,true,2,2.1730373226681691e-14,4.708654454689439e-08,1.2450758479602697e-07,8.8062022332603674e-10,5.0771383202242309e-09
7104,vertical,0.28000000000000003,504,1.4000000000000004e-06,1.002350179504619e-06,2.9905170462903767e-06,true,6,6.8909159499895362e-14,1.1268066096411959e-07,4.7075137190807914e-07,7.2841370115111603e-10,3.5190303980265486e-09
7105,vertical,0.28000000000000003,505,1.4000000000000004e-06,1.0023501795046188e-06,3.2397774752640926e-06,true,2,3.1077268214860983e-14,1.0189832067681653e-07,3.1019221311164025e-07,1.7574081865703872e-09,1.234933470479864e-08
7106,vertical,0.28000000000000003,506,1.4000000000000001e-06,1.0023501795046188e-06,3.1983450253317418e-06,true,4,9.5075563919819311e-15,5.1857754679593507e-08,1.5343982657893551e-07,1.0445261632309658e-09,8.694903924676492e-09
7107,vertical,0.28000000000000003,507,1.4000000000000004e-06,1.002350179504619e-06,2.9247625188890946e-06,true,3,1.1321472399441139e-14,7.4661218844510741e-08,1.5887106095090198e-07,1.5077036890791734e-09,1.01946555822836e-08
7108,vertical,0.28000000000000003,508,1.4000000000000004e-06,1.0023501795046188e-06,4.1123347892443354e-06,true,2,9.5891423898459419e-14,2.4691539946165831e-08,8.1659112817142332e-08,2.5535564987417145e-10,1.9943092359822612e-09
7109,vertical,0.28000000000000003,509,1.4000000000000001e-06,1.0023501795046188e-06,3.3845021684014057e-06,true,2,3.8394511358090657e-14,2.1720746035439135e-08,8.1038507444494701e-08,3.5240315970337444e-10,2.2078941868146004e-09
7110,vertical,0.28000000000000003,510,1.4000000000000001e-06,1.002350179504619e-06,2.9080974581894551e-06,true,6,8.0065238171227225e-14,3.7961373336559901e-08,1.4349468172025759e-07,5.0783138355444445e-10,2.0062968738611409e-09
7111,vertical,0.28000000000000003,511,1.3999999999999999e-06,1.0023501795046188e-06,3.6899388419625951e-06,true,2,4.4439191923412729e-15,4.4545974558266444e-08,1.5000357829475508e-07,6.0144691833608055e-10,2.6968637952158592e-09
7112,vertical,0.28000000000000003,512,1.4000000000000001e-06,1.0023501795046188e-06,2.7980598290967687e-06,true,2,2.0267175438121702e-14,4.2583488261025559e-08,1.2837868377385542e-07,4.4734180912585318e-10,3.502191322102971e-09
7113,vertical,0.28000000000000003,513,1.4000000000000006e-06,1.002350179504619e-06,2.9314640198559766e-06,true,2,9.3408013285998947e-14,5.0922492595424433e-08,1.7267779791815818e-07,3.7609017328005994e-10,1.2101070837652189e-09
7114,vertical,0.28000000000000003,514,1.4000000000000004e-06,1.002350179504619e-06,4.2952785238661796e-06,true,3,4.780357486907284e-14,2.811490116430658e-08,8.1901717395929663e-08,4.6267083025533617e-10,2.9778109061689637e-09
7115,vertical,0.28000000000000003,515,1.4000000000000001e-06,1.0023501795046188e-06,3.0879691091442874e-06,true,3,3.642232627228702e-15,3.7535664213779924e-08,1.4097525430356583e-07,4.3483998024138173e-10,1.9691954267295891e-09
7116,vertical,0.28000000000000003,516,1.4000000000000004e-06,1.002350179504619e-06,3.0869114903239558e-06,true,4,6.4948521954055887e-15,5.1528803183905085e-08,1.4676579328937178e-07,5.7391584119560365e-10,3.9097129069399356e-09
7117,vertical,0.28000000000000003,517,1.3999999999999995e-06,1.0023501795046188e-06,3.1260837692277429e-06,true,3,9.8034068806116145e-14,8.1023961337992393e-08,2.4190864649463462e-07,6.8156972386764337e-10,5.1365560419435949e-09
7118,vertical,0.28000000000000003,518,1.4000000000000006e-06,1.002350179504619e-06,2.9795880397671892e-06,true,5,3.4417781117205907e-14,3.3533659052261167e-08,1.1293012995398921e-07,2.7893914623854258e-10,2.4303886998625415e-09
7119,vertical,0.28000000000000003,519,1.4000000000000006e-06,1.002350179504619e-06,3.5606812211961322e-06,true,4,6.0714292388646393e-15,1.9360251595073005e-08,6.3885291985352199e-08,2.1900469614767543e-10,5.8444589369922167e-10
7120,vertical,0.28000000000000003,520,1.4000000000000006e-06,1.002350179504619e-06,4.75279041541296e-06,true,2,7.6508771900080897e-14,8.7860940270901203e-08,3.3465148242903947e-07,1.5176841531482636e-09,5.8233514622831745e-09
7121,vertical,0.28000000000000003,521,1.4000000000000006e-06,1.002350179504619e-06,3.1497855259990663e-06,true,2,9.8182891197069175e-14,5.5367543779698096e-08,2.1174148506948598e-07,1.0932960194568072e-09,4.9485210769579027e-09
7122,vertical,0.28000000000000003,522,1.3999999999999999e-06,1.0023501795046188e-06,4.4213957381441897e-06,true,2,6.6714012881484558e-14,8.8836115550883517e-08,2.1437726202555574e-07,1.3365737647613712e-09,1.1741827737649264e-08
7123,vertical,0.28000000000000003,523,1.4000000000000001e-06,1.002350179504619e-06,3.101793738530825e-06,true,3,2.6642893093744737e-14,2.5173372130942416e-08,6.9581889937386787e-08,3.6527750197887342e-10,2.5530243560499197e-09
7124,vertical,0.28000000000000003,524,1.3999999999999999e-06,1.0023501795046188e-06,4.3748150093524002e-06,true,3,7.9279871359047913e-15,2.0628728795443127e-08,5.6869747409524218e-08,5.2348107776813e-10,2.4882471466288261e-09
7125,vertical,0.28000000000000003,525,1.4000000000000001e-06,1.0023501795046188e-06,3.6887070315787197e-06,true,2,1.6690388845160528e-14,4.9134879183597092e-08,1.1100103784918158e-07,9.7163478130803691e-10,6.507440283680388e-09
7126,vertical,0.28000000000000003,526,1.4000000000000001e-06,1.0023501795046188e-06,3.3459769189154344e-06,true,2,3.0049476529365238e-14,3.283727179233268e-08,9.6569493847689647e-08,2.3589577747330625e-10,9.821916384595078e-10
7127,vertical,0.28000000000000003,527,1.4000000000000004e-06,1.002350179504619e-06,2.9916906105959191e-06,true,4,5.1566180744513426e-15,2.5857188746134407e-08,5.7929702028391983e-08,4.2633140220033806e-10,2.9680526771134336e-09
7128,vertical,0.28000000000000003,528,1.4000000000000001e-06,1.0023501795046188e-06,3.9013526253646113e-06,true,3,2.6765622185091943e-15,2.6120701133423091e-08,7.4974165317071018e-08,1.8403607613338375e-10,1.1551064539551056e-09
7129,vertical,0.28000000000000003,529,1.4000000000000001e-06,1.0023501795046188e-06,3.3048021432318193e-06,true,2,2.5728550019391725e-14,4.4248616382273571e-08,1.0150593538447994e-07,9.4024860490330241e-10,6.4563453262053011e-09
7130,vertical,0.28000000000000003,530,1.4000000000000001e-06,1.0023501795046188e-06,3.2187134088497178e-06,true,2,4.5195321075936973e-15,2.3419816449066463e-08,5.7897233883899557e-08,6.1901153376307188e-10,4.1749301760932861e-09
7131,vertical,0.28000000000000003,531,1.4000000000000001e-06,1.0023501795046188e-06,3.6934579137463266e-06,true,3,4.4391572054942453e-14,5.1963784478320642e-08,1.5917370064632425e-07,7.6355561346492557e-10,2.7506310219978236e-09
7132,vertical,0.28000000000000003,532,1.4000000000000004e-06,1.002350179504619e-06,3.4769776443695246e-06,true,3,2.4778373959768178e-14,7.7308263454118432e-08,2.1898723494631622e-07,8.0984131468955408e-10,5.6821845477537242e-09
7133,vertical,0.28000000000000003,533,1.3999999999999999e-06,1.0023501795046188e-06,2.892501657613369e-06,true,2,6.8897856003745306e-14,1.2370420216371611e-07,2.934809215145856e-07,1.216053459655908e-09,1.1590877969014021e-08
7134,vertical,0.28000000000000003,534,1.4000000000000001e-06,1.0023501795046188e-06,3.3751978602026562e-06,true,2,5.5672060301000688e-14,3.1768523508624546e-08,1.0935857869699001e-07,4.3452880239316134e-10,1.6288820823846112e-09
7135,vertical,0.28000000000000003,535,1.4000000000000004e-06,1.0023501795046188e-06,3.8665275250533444e-06,true,2,1.5545208400123553e-14,1.9116392911947832e-08,7.0931870311402578e-08,3.3071931991028057e-10,1.1124133105552131e-09
7136,vertical,0.28000000000000003,536,1.4000000000000006e-06,1.0023501795046188e-06,3.925325304695164e-06,true,3,6.9190034008933351e-14,4.9343252909091009e-08,1.373041102255973e-07,7.0946402059424972e-10,4.5919046624993964e-09
7137,vertical,0.28000000000000003,537,1.4000000000000001e-06,1.0023501795046188e-06,3.227473359341431e-06,true,3,9.1204023482882656e-14,4.9908453407095967e-08,1.6579228190143069e-07,6.3561675243325075e-10,4.7045627434971066e-09
7138,vertical,0.28000000000000003,538,1.4000000000000001e-06,1.0023501795046188e-06,4.8718632238658303e-06,true,3,8.557920082612723e-14,5.7592620313595906e-08,1.4569239530082267e-07,7.9931630072363585e-10,5.9936494183586431e-09
7139,vertical,0.28000000000000003,539,1.4000000000000001e-06,1.0023501795046188e-06,3.0579390441836352e-06,true,2,1.8824465447267242e-14,4.3873274922942928e-08,1.138103226574344e-07,5.8819571420702986e-10,3.4906091568630629e-09
7140,vertical,0.28000000000000003,540,1.4000000000000006e-06,1.002350179504619e-06,3.6754150174513743e-06,true,2,2.1638290231915275e-14,1.5767001359103379e-08,4.4072503181669109e-08,2.7565031732821883e-10,2.2032624172373463e-09
7141,vertical,0.28000000000000003,541,1.3999999999999999e-06,1.0023501795046188e-06,3.7238624981434452e-06,true,2,5.5631577973604971e-14,9.1710947218595711e-08,3.1221889163803029e-07,1.4911963951605611e-09,1.0431624304814424e-08
7142,vertical,0.28000000000000003,542,1.4000000000000001e-06,1.0023501795046188e-06,4.4834324870331808e-06,true,3,9.2478981947899203e-14,2.5947280598067045e-08,6.7587769506105566e-08,3.9685530758326581e-10,2.4675050665917686e-09
7143,vertical,0.28000000000000003,543,1.4000000000000001e-06,1.0023501795046188e-06,4.311105796090909e-06,true,2,1.2752554183007565e-14,4.3026404718303045e-08,1.1866836310825413e-07,1.2724756571314524e-09,7.6188569574347359e-09
7144,vertical,0.28000000000000003,544,1.4000000000000001e-06,1.0023501795046188e-06,3.2138865262162288e-06,true,2,2.9568275129314455e-14,3.3774157160595927e-08,8.6585072991626766e-08,3.729721885386155e-10,2.8824100712591255e-09
7145,vertical,0.28000000000000003,545,1.3999999999999999e-06,1.0023501795046188e-06,3.6557216477056715e-06,true,2,9.9267781458108912e-14,5.3208164493967011e-08,2.0357926612535326e-07,6.9950327843262327e-10,5.1951831844723045e-09
7146,vertical,0.28000000000000003,546,1.3999999999999999e-06,1.0023501795046188e-06,3.4852724813464478e-06,true,2,3.6213244898376755e-14,3.0291617616150253e-08,1.2292162285092167e-07,3.7334789635465522e-10,3.0089031427017743e-09
7147,vertical,0.28000000000000003,547,1.4000000000000006e-06,1.002350179504619e-06,3.1138155310864023e-06,true,4,9.9530053765861646e-15,3.8772885629401184e-08,1.4366284571340482e-07,4.316701230689281e-10,1.9991670566167283e-09
7148,vertical,0.28000000000000003,548,1.4000000000000004e-06,1.0023501795046188e-06,3.4435076381243856e-06,true,5,8.0586306152403758e-15,2.7640285908104472e-08,9.4033342583864366e-08,4.8187860275185181e-10,2.8493216111188935e-09
7149,vertical,0.28000000000000003,549,1.4000000000000001e-06,1.002350179504619e-06,3.4048544333306626e-06,true,2,5.9499727611450539e-15,1.7443098191438328e-08,5.2083039385648899e-08,4.1324291878578074e-10,1.548351915322925e-09
7150,vertical,0.28000000000000003,550,1.4000000000000001e-06,1.002350179504619e-06,3.976668416656355e-06,true,2,1.2394460186039285e-14,4.7780949094926827e-08,1.6951104887894669e-07,6.3335314043102843e-10,2.6454538687697288e-09
7151,vertical,0.28000000000000003,551,1.4000000000000001e-06,1.002350179504619e-06,2.9764723118519172e-06,true,2,5.9111525076140915e-14,4.312292935872862e-08,1.7494092969735919e-07,7.0704494900691404e-10,2.8661073578481119e-09
7152,vertical,0.28000000000000003,552,1.4000000000000001e-06,1.0023501795046188e-06,4.1574062352211019e-06,true,3,1.3031277759222375e-14,4.4506743848998828e-08,1.463889333355381e-07,2.998155854966735e-10,2.5788014653381486e-09
7153,vertical,0.28000000000000003,553,1.4000000000000006e-06,1.002350179504619e-06,3.7518738035709862e-06,true,3,2.6405439259209472e-15,2.2071791214299812e-08,5.4001689751836945e-08,1.9641406581823174e-10,1.6931022787112018e-09
7154,vertical,0.28000000000000003,554,1.4000000000000001e-06,1.0023501795046188e-06,4.1320328094899301e-06,true,4,1.0577581756463619e-14,3.693995736781852e-08,1.5462535589254311e-07,3.8844236070302046e-10,1.7223101809755309e-09
7155,vertical,0.28000000000000003,555,1.4000000000000001e-06,1.0023501795046188e-06,3.4944253583160655e-06,true,3,2.124011518804384e-15,6.3904210979764051e-08,1.6927094809333909e-07,1.0584564164555744e-09,7.9821302665468094e-09
